migration_batch,asset_type,source_file_path,proposed_storage_bucket,proposed_storage_path,referenced_by,file_exists,sha256,file_size,normalized_file_name,asset_owner,source_confidence_reason,migration_action,migration_notes
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\FCMB Initial Comments FY-24.pdf,research_vault,reports/unknown/fcmb-initial-comments-fy-24.pdf,fcmb-initial-comments-fy-24,True,019c5bc97b5d08f992a0a10e04c1c323ffd9c84eabb5389310fa55af9b22db39,387804,fcmb-initial-comments-fy-24.pdf,fcmb-initial-comments-fy-24,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Fidelity FY-24 INITIAL COMMENTS.pdf,research_vault,reports/unknown/fidelity-fy-24-initial-comments.pdf,fidelity-fy-24-initial-comments,True,1e24f11af2e7f4c30ce9dba61f8babdf61ba4978b094036007d30afc7af039e1,352239,fidelity-fy-24-initial-comments.pdf,fidelity-fy-24-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\First holdco H1_25 results.pdf,research_vault,reports/unknown/first-holdco-h1-25-results.pdf,first-holdco-h1-25-results,True,f234df9246008fd3d23ac0c4a083514d946d7a168a0e5032a18d50847a980044,425638,first-holdco-h1-25-results.pdf,first-holdco-h1-25-results,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\GTCO FY 25 Initial Comments.pdf,research_vault,reports/unknown/gtco-fy-25-initial-comments.pdf,gtco-fy-25-initial-comments,True,255cb3511d3431737f69c3ed193d4888faacdcb45ddd57fb8a45a8933a700dc2,590681,gtco-fy-25-initial-comments.pdf,gtco-fy-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\GTCO H1-25 Initial Comments.pdf,research_vault,reports/unknown/gtco-h1-25-initial-comments.pdf,gtco-h1-25-initial-comments,True,7f7e916b2eada00bb821c3c611ad71852a0a4482c8e044766b4bd2e51bc3f6b0,541346,gtco-h1-25-initial-comments.pdf,gtco-h1-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Lafarge Africa Plc Q1-25 INITIAL  COMMENTS.pdf,research_vault,reports/unknown/lafarge-africa-plc-q1-25-initial-comments.pdf,lafarge-africa-plc-q1-25-initial-comments,True,39dc06fd1d8946a4112195bdf2f1142e256215721d5cf96db32c46227a5309c2,870537,lafarge-africa-plc-q1-25-initial-comments.pdf,lafarge-africa-plc-q1-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTN Nigeria Communications PLC Initial Comments.pdf,research_vault,reports/unknown/mtn-nigeria-communications-plc-initial-comments.pdf,mtn-nigeria-communications-plc-initial-comments,True,35dec367819abc428d56f1ccb3ca1a63bc0ccf1cd6e863126fab5370f2dc03d3,419606,mtn-nigeria-communications-plc-initial-comments.pdf,mtn-nigeria-communications-plc-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Nestlé Company Update 2025.pdf,research_vault,reports/unknown/nestl-company-update-2025.pdf,nestl-company-update-2025,True,451d136eb687f315bacfa95cabe81819e070c031d51ce34fc3b89b4f5e6e64e4,652558,nestl-company-update-2025.pdf,nestl-company-update-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Nestlé Nigeria Plc 9M-25 Initial Comments.pdf,research_vault,reports/unknown/nestl-nigeria-plc-9m-25-initial-comments.pdf,nestl-nigeria-plc-9m-25-initial-comments,True,ceffbcf4fadbe2a253c9695815aadde06551ae7c75bb09ad8a93d17662278b8d,517326,nestl-nigeria-plc-9m-25-initial-comments.pdf,nestl-nigeria-plc-9m-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Okomu Oil Palm Plc 9M-25 Initial Comments.pdf,research_vault,reports/unknown/okomu-oil-palm-plc-9m-25-initial-comments.pdf,okomu-oil-palm-plc-9m-25-initial-comments,True,6ccb509b211b852697bd44e48de2295a636f300df16d7015cdf9b7bd869afab3,525156,okomu-oil-palm-plc-9m-25-initial-comments.pdf,okomu-oil-palm-plc-9m-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Okomu Oil Palm Plc FY-25 Initial Comments.pdf,research_vault,reports/unknown/okomu-oil-palm-plc-fy-25-initial-comments.pdf,okomu-oil-palm-plc-fy-25-initial-comments,True,7111df5625e321d630a897c3e3bac3f49c825b87b72aeb8e834c903cd39d5a66,510481,okomu-oil-palm-plc-fy-25-initial-comments.pdf,okomu-oil-palm-plc-fy-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Presco Plc FY-25 Initial Comments.pdf,research_vault,reports/unknown/presco-plc-fy-25-initial-comments.pdf,presco-plc-fy-25-initial-comments,True,581463f01d19edecb9beda8c581e7680b8f739dbe2d65d7a29bb20257359d7c9,494313,presco-plc-fy-25-initial-comments.pdf,presco-plc-fy-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Q1-25 Presco Company update.pdf,research_vault,reports/unknown/q1-25-presco-company-update.pdf,q1-25-presco-company-update,True,13d336ce6ea7c21cd410eedd88c32b12af97174068b699287a257c431fd7be7b,392196,q1-25-presco-company-update.pdf,q1-25-presco-company-update,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Seplat Initial Comments 9M-2025.pdf,research_vault,reports/unknown/seplat-initial-comments-9m-2025.pdf,seplat-initial-comments-9m-2025,True,7f2255c13a855dfb4aba2d8f0ed356ccfe906428931a6ea59d3e3983addeb75f,440800,seplat-initial-comments-9m-2025.pdf,seplat-initial-comments-9m-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Seplat Initial Comments FY-2024.pdf,research_vault,reports/unknown/seplat-initial-comments-fy-2024.pdf,seplat-initial-comments-fy-2024,True,5e23c4abbf6a0a17f293b95ebd33192166fbada3ed3332cf6eeb856b47d6671a,395106,seplat-initial-comments-fy-2024.pdf,seplat-initial-comments-fy-2024,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Stanbic H1 25 Initial Comments.pdf,research_vault,reports/unknown/stanbic-h1-25-initial-comments.pdf,stanbic-h1-25-initial-comments,True,2c2ec3fc53efb90ba576d1709be507caa57fd14dff1283f905c5cacfc7ce054b,523846,stanbic-h1-25-initial-comments.pdf,stanbic-h1-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\UBA H1-25 Initial comments.pdf,research_vault,reports/unknown/uba-h1-25-initial-comments.pdf,uba-h1-25-initial-comments,True,ad0b172cca6d208e057188a2b35d48d93d1bfd3a658f52ac1c73981c7fe12561,556075,uba-h1-25-initial-comments.pdf,uba-h1-25-initial-comments,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Zenith Bank Initial Comments H1 25.pdf,research_vault,reports/unknown/zenith-bank-initial-comments-h1-25.pdf,zenith-bank-initial-comments-h1-25,True,63e95378365db9d41c4a95dcfd8f05416c121fc1a417066ff161d08b153d4ac4,556897,zenith-bank-initial-comments-h1-25.pdf,zenith-bank-initial-comments-h1-25,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Zenith FY-25 Initial Comments_NEW.pdf,research_vault,reports/unknown/zenith-fy-25-initial-comments-new.pdf,zenith-fy-25-initial-comments-new,True,1dbd5589cc0a1e22b63a4093633c6f439f173033572eaeee60e76105cc226d73,610078,zenith-fy-25-initial-comments-new.pdf,zenith-fy-25-initial-comments-new,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (02-04-2025).pdf,research_vault,reports/unknown/daily-market-report-02-04-2025.pdf,daily-market-report-02-04-2025,True,3ff715506d9cae8884e018964589cbeabd1940ac1de7487878ba3ef7921355dd,645491,daily-market-report-02-04-2025.pdf,daily-market-report-02-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (03-04-2025).pdf,research_vault,reports/unknown/daily-market-report-03-04-2025.pdf,daily-market-report-03-04-2025,True,dd3e8bd2057af228a4ee1a93b4ee9eca491c48e897f7bbc9f6ab38a2e4467db0,649361,daily-market-report-03-04-2025.pdf,daily-market-report-03-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (04-04-2025).pdf,research_vault,reports/unknown/daily-market-report-04-04-2025.pdf,daily-market-report-04-04-2025,True,1a084dd0a5957343e38c60487d5f56007df4f052ead3562add35b4e8f2ca8e0e,653811,daily-market-report-04-04-2025.pdf,daily-market-report-04-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (07-04-2025).pdf,research_vault,reports/unknown/daily-market-report-07-04-2025.pdf,daily-market-report-07-04-2025,True,348c1f368770bc5d9661bb3891d9a0b0db6a45c4694d5b0c4a0ba48b5e94804f,677863,daily-market-report-07-04-2025.pdf,daily-market-report-07-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (08-04-2025).pdf,research_vault,reports/unknown/daily-market-report-08-04-2025.pdf,daily-market-report-08-04-2025,True,68ccc3771c1c63e8984b520ef5a25306b4a2498c6d209a0fdb849eb79cb8d5d7,658287,daily-market-report-08-04-2025.pdf,daily-market-report-08-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (09-04-2025)..pdf,research_vault,reports/unknown/daily-market-report-09-04-2025.pdf,daily-market-report-09-04-2025,True,d3826c0dbad620e1afd142d09ceb9f20d32370d1cd976ceadbacbef50dad5499,656707,daily-market-report-09-04-2025.pdf,daily-market-report-09-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (10-04-2025).pdf,research_vault,reports/unknown/daily-market-report-10-04-2025.pdf,daily-market-report-10-04-2025,True,ae5570496bd9ec583ceb499a69109be1b28558dfea9a23f03ee0b6ad42144f69,649114,daily-market-report-10-04-2025.pdf,daily-market-report-10-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (11-04-2025).pdf,research_vault,reports/unknown/daily-market-report-11-04-2025.pdf,daily-market-report-11-04-2025,True,279d11604d770e554ffbe1d84eb41874a8523daed540bccf85a0492f47088d2c,645319,daily-market-report-11-04-2025.pdf,daily-market-report-11-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (14-04-2025).pdf,research_vault,reports/unknown/daily-market-report-14-04-2025.pdf,daily-market-report-14-04-2025,True,b1670ac748460eec16874a58ccabdc4107687abbb4c4b3f2e5e0c93c3cf9f4a4,665388,daily-market-report-14-04-2025.pdf,daily-market-report-14-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (15-04-2025).pdf,research_vault,reports/unknown/daily-market-report-15-04-2025.pdf,daily-market-report-15-04-2025,True,fc4468058609b812dac918963f147c44911897ccbd79c8436166bad973c59686,648014,daily-market-report-15-04-2025.pdf,daily-market-report-15-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (16-04-2025).pdf,research_vault,reports/unknown/daily-market-report-16-04-2025.pdf,daily-market-report-16-04-2025,True,0e5bb53155228e0f20485db7fad3334a8bbdff4a26b04d5972150f466404ca7f,643258,daily-market-report-16-04-2025.pdf,daily-market-report-16-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (17-04-2025).pdf,research_vault,reports/unknown/daily-market-report-17-04-2025.pdf,daily-market-report-17-04-2025,True,531dea2ed0826aa6e163bb7956006aa310f00efdf86f14b01ff76807fadc5efc,645782,daily-market-report-17-04-2025.pdf,daily-market-report-17-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (22-04-2025)..pdf,research_vault,reports/unknown/daily-market-report-22-04-2025.pdf,daily-market-report-22-04-2025,True,a747cc3f5c6875f2eb731a53d4c61520435f41b8bc28f5746b97b7fb878b569c,652996,daily-market-report-22-04-2025.pdf,daily-market-report-22-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (24-04-2025).pdf,research_vault,reports/unknown/daily-market-report-24-04-2025.pdf,daily-market-report-24-04-2025,True,2a0eb210aae95ba21de7ac73df513ae6aca091c8ebf0d5a00fb80041eb96059c,647103,daily-market-report-24-04-2025.pdf,daily-market-report-24-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (25-04-2025).pdf,research_vault,reports/unknown/daily-market-report-25-04-2025.pdf,daily-market-report-25-04-2025,True,5093ae5cae76d01a640689e5f8ba79faf236b091421d293530e9553ef358ab57,645831,daily-market-report-25-04-2025.pdf,daily-market-report-25-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (28-04-2025).pdf,research_vault,reports/unknown/daily-market-report-28-04-2025.pdf,daily-market-report-28-04-2025,True,a95fbcd9d2f2f20315c45ef812643538275e3e97345ae5316649f82bb51b0edd,649460,daily-market-report-28-04-2025.pdf,daily-market-report-28-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (29-04-2025).pdf,research_vault,reports/unknown/daily-market-report-29-04-2025.pdf,daily-market-report-29-04-2025,True,59d6a388df413226e9bb3ed40a9b8a16310dcd735076aaa6ecaa839747bc4af8,646823,daily-market-report-29-04-2025.pdf,daily-market-report-29-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report (30-04-2025).pdf,research_vault,reports/unknown/daily-market-report-30-04-2025.pdf,daily-market-report-30-04-2025,True,ed44ac9b43ea6fef576baae2a47dc50a34c10c508322f61ea72bdc048df645b3,648590,daily-market-report-30-04-2025.pdf,daily-market-report-30-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\April\Daily Market Report. (23-04-2025).pdf,research_vault,reports/unknown/daily-market-report-23-04-2025.pdf,daily-market-report-23-04-2025,True,02f6349a6c9783961b12ed275f7b97aa74b5a80ed87015ed2c701e699922d1b2,640110,daily-market-report-23-04-2025.pdf,daily-market-report-23-04-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (01-08-2025).pdf,research_vault,reports/unknown/daily-market-report-01-08-2025.pdf,daily-market-report-01-08-2025,True,b56144556e7ee3f1476bba77f9b00287a1c7a68551c1c49dd2010fa50ec3622f,720783,daily-market-report-01-08-2025.pdf,daily-market-report-01-08-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (04-08-2025).pdf,research_vault,reports/unknown/daily-market-report-04-08-2025.pdf,daily-market-report-04-08-2025,True,c7a6e20976f7d2d45eab3fc4b761165dc787466a6d0d5ad8d9ed104e1f8f05b1,725934,daily-market-report-04-08-2025.pdf,daily-market-report-04-08-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (05-08-2025).pdf,research_vault,reports/unknown/daily-market-report-05-08-2025.pdf,daily-market-report-05-08-2025,True,6554ad89fb0474de14afa4ec26ba185d48d0435a4440ddd322a252ea5904410d,730505,daily-market-report-05-08-2025.pdf,daily-market-report-05-08-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (06-08-2025).pdf,research_vault,reports/unknown/daily-market-report-06-08-2025.pdf,daily-market-report-06-08-2025,True,7250af0e9413627554139e647e4755c4ce216979cfd66331accf2d34fd3b2884,728356,daily-market-report-06-08-2025.pdf,daily-market-report-06-08-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (07-08-2025) .pdf,research_vault,reports/unknown/daily-market-report-07-08-2025.pdf,daily-market-report-07-08-2025,True,c9aa303584a95622834ef4bef4583b15f7dccb811de57f41b407ac98a1718556,727083,daily-market-report-07-08-2025.pdf,daily-market-report-07-08-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-08-2025).pdf,research_vault,reports/unknown/daily-market-report-08-08-2025.pdf,daily-market-report-08-08-2025,True,bbf6cfb3859f8c27619e1db5377e5ba5eb0adec84b01803262f5d338a434818c,724284,daily-market-report-08-08-2025.pdf,daily-market-report-08-08-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-12-2025).pdf,research_vault,reports/unknown/daily-market-report-08-12-2025.pdf,daily-market-report-08-12-2025,True,699ba8cee95f2fdfb8d7840992bb0db7288f72dc20c6568fbf00844509300a91,726417,daily-market-report-08-12-2025.pdf,daily-market-report-08-12-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-13-2025).pdf,research_vault,reports/unknown/daily-market-report-08-13-2025.pdf,daily-market-report-08-13-2025,True,a52b616d4d1ad74de9bb9c0e3b8cf114cb68109c1281a2a8799ef8e10bc60594,723967,daily-market-report-08-13-2025.pdf,daily-market-report-08-13-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-14-2025).pdf,research_vault,reports/unknown/daily-market-report-08-14-2025.pdf,daily-market-report-08-14-2025,True,1d8882b7c98900a884780446505974bd13c56a738be1637c1ee3b4e54aac4f7e,729491,daily-market-report-08-14-2025.pdf,daily-market-report-08-14-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-15-2025).pdf,research_vault,reports/unknown/daily-market-report-08-15-2025.pdf,daily-market-report-08-15-2025,True,42fd135b2a98315ca3d4f50c339a71767a4a266ea924ad93a500291ea8b97944,728213,daily-market-report-08-15-2025.pdf,daily-market-report-08-15-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-18-2025).pdf,research_vault,reports/unknown/daily-market-report-08-18-2025.pdf,daily-market-report-08-18-2025,True,1271f3f53a40af9757853a29c5f8aedce4aa032d8b33d35cbf5619d2735dc9ec,749087,daily-market-report-08-18-2025.pdf,daily-market-report-08-18-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-20-2025).pdf,research_vault,reports/unknown/daily-market-report-08-20-2025.pdf,daily-market-report-08-20-2025,True,1c64fedf47550e051a3bf33f700b493afaa04c5ac51e4e0b1546952846ff6eed,728226,daily-market-report-08-20-2025.pdf,daily-market-report-08-20-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-21-2025).pdf,research_vault,reports/unknown/daily-market-report-08-21-2025.pdf,daily-market-report-08-21-2025,True,1618d669e488d4a5d449ee6c7a2daf6b6902f7b2e1c3475c28b930779ba0b265,724192,daily-market-report-08-21-2025.pdf,daily-market-report-08-21-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-22-2025).pdf,research_vault,reports/unknown/daily-market-report-08-22-2025.pdf,daily-market-report-08-22-2025,True,5ec6e73ca9d5826df4ebe331961f0e6c83620ba07863c38eb47cca860a3308bb,722633,daily-market-report-08-22-2025.pdf,daily-market-report-08-22-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-25-2025).pdf,research_vault,reports/unknown/daily-market-report-08-25-2025.pdf,daily-market-report-08-25-2025,True,b947edc08fc8d35f9327d4842e4f789082ba8921c01681223154d5834134038e,727481,daily-market-report-08-25-2025.pdf,daily-market-report-08-25-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-26-2025).pdf,research_vault,reports/unknown/daily-market-report-08-26-2025.pdf,daily-market-report-08-26-2025,True,2523cf00d48e5d8a297a75ad8da265047e2fb9dc11e0f0a7a474ecd6c7bf2744,739782,daily-market-report-08-26-2025.pdf,daily-market-report-08-26-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-27-2025).pdf,research_vault,reports/unknown/daily-market-report-08-27-2025.pdf,daily-market-report-08-27-2025,True,34c67cd9f2b2f610bc568e845f58456d765c3f2498bbb54a0690a32f3a77a605,725302,daily-market-report-08-27-2025.pdf,daily-market-report-08-27-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-28-2025).pdf,research_vault,reports/unknown/daily-market-report-08-28-2025.pdf,daily-market-report-08-28-2025,True,a10d92bafcd10e7309c956a94d6ba449cc63f38f20af3d75f7f28f0df22b633a,728916,daily-market-report-08-28-2025.pdf,daily-market-report-08-28-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (08-29-2025).pdf,research_vault,reports/unknown/daily-market-report-08-29-2025.pdf,daily-market-report-08-29-2025,True,5260d41c202c1795662341f6ebf3410dc8bc77eed25ca53ee3a6d332b2af32ab,726133,daily-market-report-08-29-2025.pdf,daily-market-report-08-29-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\August\Daily Market Report (11-08-2025).pdf,research_vault,reports/unknown/daily-market-report-11-08-2025.pdf,daily-market-report-11-08-2025,True,be577fb39d9540f5d68283593c9c15df33db7a383b44caf2d002bf5fd811ea12,729580,daily-market-report-11-08-2025.pdf,daily-market-report-11-08-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\December\Daily Market Report (12-01-2025).pdf,research_vault,reports/unknown/daily-market-report-12-01-2025.pdf,daily-market-report-12-01-2025,True,a108ea297c46a4b730c29f466f0381c5d22f7e146cdd354b720d201fadc5d903,703770,daily-market-report-12-01-2025.pdf,daily-market-report-12-01-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\December\Daily Market Report (12-02-2025).pdf,research_vault,reports/unknown/daily-market-report-12-02-2025.pdf,daily-market-report-12-02-2025,True,8403fbaf1195c968c43a5cf6afc0120e2d817bf9dee2767af9b9748ec8c28deb,710738,daily-market-report-12-02-2025.pdf,daily-market-report-12-02-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\December\Daily Market Report (12-03-2025).pdf,research_vault,reports/unknown/daily-market-report-12-03-2025.pdf,daily-market-report-12-03-2025,True,05e27726bc15fa441d26ebb7ba661b82a78b1d91e56e3e931b226eee78dd87c4,722699,daily-market-report-12-03-2025.pdf,daily-market-report-12-03-2025,Discovered on disk,upload,
